rospy.time, area
1687110657373003005, 7845.0
1687110658381809711, 23535.0
1687110659389198303, 25170.0
1687110660396754264, 31184.0
1687110661404806137, 35568.0
1687110662413034915, 38283.0
1687110663422070503, 42975.0
1687110664429616689, 48500.0
1687110665437167406, 53685.0
1687110666445268154, 59629.0
1687110667453738212, 65689.0
1687110668461205959, 70879.0
1687110669468894004, 75882.0
1687110670477093458, 81667.0
1687110671485363006, 87287.0
1687110672492861986, 90535.0
1687110673501667737, 94122.0
1687110674509543895, 98015.0
1687110675516990423, 101600.0
1687110676524742841, 105958.0
1687110677533589363, 110731.0
1687110678540899276, 114738.0
1687110679549538850, 117269.0
1687110680557312965, 120325.0
1687110681565231561, 124023.0
1687110682573195219, 128410.0
1687110683581530809, 132928.0
1687110684589519023, 137751.0
1687110685597059488, 142685.0
1687110686605783224, 147538.0
1687110687612994194, 151829.0
1687110688621580362, 155905.0
1687110689629434347, 160296.0
1687110690637218236, 164362.0
1687110691644867181, 168353.0
1687110692653959989, 171521.0
1687110693661774158, 175058.0
1687110694668956756, 179158.0
1687110695677912473, 182433.0
1687110696685033321, 185430.0
1687110697693183660, 187747.0
1687110698701471805, 190146.0
1687110699708923816, 191974.0
1687110700717680692, 193983.0
1687110701725718498, 196523.0
1687110702732881069, 198980.0
1687110703742154121, 201707.0
1687110704749317646, 204306.0
1687110705757187604, 207255.0
1687110706765162944, 210094.0
1687110707773675203, 213141.0
1687110708781141996, 216088.0
1687110709789053916, 219535.0
1687110710796880483, 221665.0
1687110711805418014, 224317.0
1687110712813178539, 227021.0
1687110713821124315, 229659.0
1687110714828735828, 232601.0
1687110715837062120, 235646.0
1687110716844909667, 239450.0
1687110717854129076, 243534.0
1687110718861411094, 247801.0
1687110719868867397, 251215.0
1687110720877000093, 254863.0
1687110721885709762, 258154.0
1687110722893320083, 260198.0
1687110723902090072, 262438.0
1687110724909683227, 266058.0
1687110725916759014, 270714.0
1687110726924885988, 274647.0
1687110727933113098, 279024.0
1687110728940768957, 282817.0
1687110729949310779, 286392.0
1687110730957539081, 289710.0
1687110731965278863, 291705.0
1687110732973837614, 293835.0
1687110733981027841, 295568.0
1687110734989433050, 297266.0
1687110735997535467, 299622.0
1687110737005299568, 302109.0
1687110738012495756, 304589.0
1687110739020921945, 306927.0
1687110740029301166, 309532.0
1687110741037055730, 312322.0
1687110742045447826, 314739.0
1687110743053326368, 316792.0
1687110744061341762, 319557.0
1687110745069244384, 322806.0
1687110746077945709, 325918.0
1687110747084920167, 328835.0
1687110748092888832, 332667.0
1687110749100958347, 336949.0
1687110750109665393, 341610.0
1687110751116626024, 345889.0
1687110752125570774, 349086.0
1687110753132893323, 352457.0
1687110754141784429, 356588.0
1687110755148847579, 360791.0
1687110756156714916, 364930.0
1687110757165691137, 368417.0
1687110758173343658, 371515.0
1687110759181149005, 374747.0
1687110760189488410, 377755.0
1687110761197196483, 381100.0
1687110762204878568, 384464.0
1687110763212987661, 387859.0
1687110764221229314, 390186.0
1687110765229572772, 393165.0
1687110766237190723, 396248.0
1687110767245669603, 399146.0
1687110768253060340, 402138.0
1687110769260551929, 405292.0
1687110770268758773, 408685.0
1687110771277065753, 412227.0
1687110772290587663, 416459.0
1687110773298175334, 420118.0
1687110774305941343, 423649.0
1687110775314652919, 427426.0
1687110776322485685, 431419.0
1687110777330145597, 435511.0
1687110778338656187, 439206.0
1687110779346369981, 443044.0
1687110780353983402, 446944.0
1687110781362641096, 450146.0
1687110782370434284, 453128.0
1687110783377866029, 456541.0
1687110784385828495, 459488.0
1687110785394359827, 461559.0
1687110786402091979, 462727.0
1687110787410725116, 463640.0
1687110788418249130, 463802.0
1687110789426931142, 463804.0
1687110790434221982, 463804.0
1687110791442086935, 463804.0
1687110792450515985, 463804.0
1687110793458899736, 464118.0
1687110794467149734, 464989.0
1687110795474844455, 465482.0
1687110796481888055, 465482.0
1687110797490838766, 465482.0
1687110798498247861, 465482.0
1687110799507123947, 465482.0
1687110800514419794, 465482.0
1687110801522973299, 465482.0
1687110802530001640, 465482.0
1687110803539819478, 465482.0
1687110804546688795, 465482.0
1687110805554440736, 465482.0
1687110806562122583, 465482.0
1687110807570854663, 466472.0
1687110808578645944, 467571.0
1687110809586538553, 468768.0
1687110810594454050, 470001.0
1687110811603620529, 471591.0
1687110812611441373, 473968.0
1687110813619559764, 476589.0
1687110814626087188, 479059.0
1687110815634998559, 481682.0
1687110816643125057, 484618.0
1687110817650553703, 486558.0
1687110818658918380, 488182.0
1687110819667108058, 489571.0
1687110820674973964, 489980.0
1687110821682096958, 490000.0
1687110823504809141, 490000.0
