rospy.time, area
1687110841037842035, 7845.0
1687110842045633554, 15690.0
1687110843053240299, 16772.0
1687110844060911655, 20925.0
1687110845069653511, 23671.0
1687110846077639579, 26021.0
1687110847085701227, 29350.0
1687110848093880653, 33338.0
1687110849101495027, 36397.0
1687110850109354972, 40149.0
1687110851117662191, 43455.0
1687110852125666379, 46045.0
1687110853133748292, 49637.0
1687110854141236782, 53600.0
1687110855148662328, 57629.0
1687110856156726837, 60493.0
1687110857165079832, 63818.0
1687110858173867702, 67328.0
1687110859182170629, 70413.0
1687110860189752340, 74073.0
1687110861197511911, 78024.0
1687110862206033229, 81657.0
1687110863212819337, 84196.0
1687110864221745967, 87295.0
1687110865229463100, 90163.0
1687110866237221717, 91938.0
1687110867245586395, 94513.0
1687110868254062652, 97518.0
1687110869260908126, 100781.0
1687110870269633054, 103589.0
1687110871277490854, 106709.0
1687110872285872220, 109829.0
1687110873293561458, 112890.0
1687110874301140785, 115841.0
1687110875308628797, 118961.0
1687110876317059516, 121938.0
1687110877324828147, 122901.0
1687110878333170890, 124376.0
1687110879341580867, 126034.0
1687110880349514007, 127752.0
1687110881357381582, 129386.0
1687110882365718364, 131342.0
1687110883373779773, 133936.0
1687110884381192922, 136687.0
1687110885389379501, 139823.0
1687110886397175073, 142623.0
1687110887405245780, 145423.0
1687110888413113832, 147359.0
1687110889421379804, 149643.0
1687110890429618835, 152484.0
1687110891437142372, 154942.0
1687110892444715499, 157179.0
1687110893453274726, 159350.0
1687110894461746931, 161343.0
1687110895469502687, 163263.0
1687110896477820396, 166000.0
1687110897485310554, 169345.0
1687110898493583202, 172835.0
1687110899501243829, 176251.0
1687110900509549856, 179050.0
1687110901517908811, 181019.0
1687110902524682521, 182805.0
1687110903533205986, 184722.0
1687110904541746139, 187774.0
1687110905549406051, 190791.0
1687110906557689428, 193775.0
1687110907565698862, 196640.0
1687110908573378562, 199284.0
1687110909581646442, 201266.0
1687110910589125156, 203245.0
1687110911597255229, 206274.0
1687110912605269193, 209716.0
1687110913613939523, 213131.0
1687110914620929241, 216146.0
1687110915629209280, 218135.0
1687110916636561632, 220402.0
1687110917645646572, 223719.0
1687110918653281450, 227154.0
1687110919660780906, 230928.0
1687110920670002937, 234327.0
1687110921677199840, 237386.0
1687110922685631990, 240156.0
1687110923692999601, 242164.0
1687110924701163530, 244135.0
1687110925708714246, 246997.0
1687110926716625213, 249687.0
1687110927724847793, 252650.0
1687110928733077526, 254562.0
1687110929741776943, 255959.0
1687110930749714851, 257155.0
1687110931757284164, 258420.0
1687110932765744447, 259879.0
1687110933773015260, 261503.0
1687110934781555652, 263195.0
1687110935789095401, 264601.0
1687110936796956062, 266064.0
1687110937806168794, 267460.0
1687110938813372135, 268873.0
1687110939821497678, 270151.0
1687110940828984498, 271580.0
1687110941837018728, 273321.0
1687110942845990896, 275019.0
1687110943853006362, 277749.0
1687110944861075162, 280630.0
1687110945869139909, 283848.0
1687110946877506494, 286155.0
1687110947885462284, 287326.0
1687110948893295049, 289310.0
1687110949900537014, 292288.0
1687110950909253835, 295675.0
1687110951917485475, 298834.0
1687110952925110340, 301670.0
1687110953933241605, 304330.0
1687110954941059350, 307134.0
1687110955948802471, 309694.0
1687110956957215547, 311536.0
1687110957965251445, 314049.0
1687110958973604917, 317094.0
1687110959981306552, 320709.0
1687110960989451169, 324418.0
1687110961997225999, 327844.0
1687110963005697488, 330667.0
1687110964013080596, 333985.0
1687110965021431446, 337303.0
1687110966028958797, 340611.0
1687110967037506818, 343487.0
1687110968045033454, 346191.0
1687110969053435802, 349262.0
1687110970061274766, 352560.0
1687110971069263935, 355960.0
