rospy.time, area
1687113400823848247, 7845.0
1687113401832333326, 15690.0
1687113402839315652, 16803.0
1687113403847515344, 20880.0
1687113404855771303, 24935.0
1687113405863989591, 27991.0
1687113406871486186, 31209.0
1687113407879429817, 35000.0
1687113408887543916, 39017.0
1687113409896360635, 42977.0
1687113410903058528, 47068.0
1687113411912073373, 51160.0
1687113412919403076, 55240.0
1687113413928712129, 59333.0
1687113414935816287, 63365.0
1687113415943827390, 67387.0
1687113416952139616, 71481.0
1687113417960253000, 75257.0
1687113418967741727, 79155.0
1687113419976602315, 83126.0
1687113420984170913, 86975.0
1687113421991349935, 90943.0
1687113422999679803, 95007.0
1687113424008617162, 99125.0
1687113425015694856, 102834.0
1687113426023075819, 105189.0
1687113427031502962, 107825.0
1687113428039721488, 110784.0
1687113429047977209, 113517.0
1687113430054980278, 115834.0
1687113431064073801, 118466.0
1687113432071794748, 119944.0
1687113433079929590, 121323.0
1687113434087313413, 122678.0
1687113435096533060, 123835.0
1687113436103215694, 124623.0
1687113437112234354, 125384.0
1687113438120264768, 126195.0
1687113439127403259, 127394.0
1687113440136455535, 128997.0
1687113441143973350, 131160.0
1687113442151767253, 134107.0
1687113443159942865, 137364.0
1687113444167436361, 140104.0
1687113445176373720, 142036.0
1687113446183750867, 143774.0
1687113447192067146, 145494.0
1687113448200158119, 147300.0
1687113449207553625, 149786.0
1687113450216370582, 153291.0
1687113451224716901, 157051.0
1687113452231858968, 160725.0
1687113453239953041, 164529.0
1687113454247967243, 168341.0
1687113455256308794, 172146.0
1687113456264755725, 175881.0
1687113457272248029, 179687.0
1687113458279675483, 183169.0
1687113459287387371, 186125.0
1687113460296526193, 188721.0
1687113461303869724, 191076.0
1687113462311661720, 192048.0
1687113463319354772, 192246.0
1687113464357914447, 192252.0
