rospy.time, area
1685835112968533992, 23535.0
1685835113977449655, 23535.0
1685835114984786510, 25210.0
1685835115992552757, 31224.0
1685835117000535011, 34915.0
1685835118009392023, 35777.0
1685835119016668081, 40042.0
1685835120024210929, 45411.0
1685835121032313346, 50062.0
1685835122041579484, 55634.0
1685835123048207044, 61548.0
1685835124056671857, 65450.0
1685835125064851045, 69001.0
1685835126072880744, 72827.0
1685835127080272197, 76732.0
1685835128088367462, 80806.0
1685835129097706079, 85375.0
1685835130104318380, 89754.0
1685835131113130092, 93165.0
1685835132120495796, 97780.0
1685835133128741741, 102901.0
1685835134136817693, 108274.0
1685835135144591331, 112588.0
1685835136153098344, 117240.0
1685835137160583972, 121170.0
1685835138169162511, 123620.0
1685835139176355123, 127358.0
1685835140185015201, 132149.0
1685835141193105697, 137340.0
1685835142200670242, 141738.0
1685835143209275484, 146150.0
1685835144216382503, 150690.0
1685835145224738121, 154165.0
1685835146232600927, 157994.0
1685835147240580797, 162127.0
1685835148247991323, 164738.0
1685835149255979537, 167198.0
1685835150263933897, 169702.0
1685835151272367715, 172582.0
1685835152280189990, 175171.0
1685835153287978410, 177831.0
1685835154296926259, 180359.0
1685835155304194450, 183104.0
1685835156312958955, 185757.0
1685835157319747686, 188443.0
1685835158329069375, 191297.0
1685835159336702108, 194368.0
1685835160344793796, 197482.0
1685835161353217601, 200392.0
1685835162360507726, 203472.0
1685835163368669509, 206298.0
1685835164377357006, 208458.0
1685835165384673357, 211789.0
1685835166393450975, 216412.0
1685835167401102066, 221021.0
1685835168408363819, 224935.0
1685835169416836977, 229316.0
1685835170424679517, 233734.0
1685835171432922363, 237332.0
1685835172440432071, 240914.0
1685835173448985576, 245018.0
1685835174457114458, 248914.0
1685835175464835643, 251851.0
1685835176473184823, 256170.0
1685835177480688571, 260900.0
1685835178488636016, 265464.0
1685835179496485710, 268775.0
1685835180504347324, 272577.0
1685835181512423753, 276641.0
1685835182520301103, 279077.0
1685835183528341293, 281584.0
1685835184536799192, 284163.0
1685835185544380903, 286784.0
1685835186552249670, 289358.0
1685835187561252832, 292333.0
1685835188568603992, 295412.0
1685835189576539754, 298512.0
1685835190584772348, 300917.0
1685835191592254400, 303454.0
1685835192601470232, 306015.0
1685835193609195709, 308301.0
1685835194616958618, 310791.0
1685835195624811172, 313389.0
1685835196633009195, 316294.0
1685835197641278266, 319495.0
1685835198648590564, 323075.0
1685835199656848669, 326885.0
1685835200664589881, 329999.0
1685835201672554016, 332305.0
1685835202681030511, 334162.0
1685835203688699483, 335862.0
1685835204696669578, 337328.0
1685835205704616308, 339964.0
1685835206712953567, 343846.0
1685835207720535039, 348046.0
1685835208728653907, 352481.0
1685835209736591815, 356704.0
1685835210743931531, 360922.0
1685835211752002239, 364732.0
1685835212760744810, 369079.0
1685835213769041061, 373858.0
1685835214777364015, 377483.0
1685835215784573554, 381607.0
1685835216793088674, 385831.0
1685835217801473140, 390545.0
1685835218808813333, 394077.0
1685835219817205905, 397579.0
1685835220824288845, 402098.0
1685835221833001375, 407051.0
1685835222841309070, 412240.0
1685835223849051713, 416558.0
1685835224856999635, 421491.0
1685835225864383220, 426495.0
1685835226872763872, 430564.0
1685835227881421327, 434799.0
1685835228889319658, 438961.0
1685835229896338701, 443309.0
1685835230904618501, 447517.0
1685835231912239551, 451761.0
1685835232921375751, 455532.0
1685835233928747415, 458588.0
1685835234936903476, 461192.0
1685835235944707870, 463689.0
1685835236952521800, 466009.0
1685835237961026906, 468450.0
1685835238969086647, 470910.0
1685835239976752281, 472034.0
1685835240984632730, 472609.0
1685835241992773056, 473732.0
1685835243000604152, 474875.0
1685835244008817195, 475802.0
1685835245016957998, 476690.0
1685835246025127172, 477568.0
1685835247032900810, 478367.0
1685835248040473461, 479205.0
1685835249049751996, 480067.0
1685835250057000160, 481058.0
1685835251064564228, 481927.0
1685835252072492361, 482714.0
1685835253080707073, 482901.0
1685835254088593721, 482901.0
1685835255096487522, 482901.0
1685835256104279994, 482901.0
1685835257113336086, 482901.0
1685835258121095895, 482901.0
1685835259128977298, 482901.0
1685835260137072324, 482901.0
1685835261144660711, 482901.0
1685835262152355909, 482901.0
1685835263160452127, 482954.0
1685835264169070005, 483464.0
1685835265176326751, 484393.0
1685835266185421466, 485671.0
1685835267193283081, 487508.0
1685835268201024293, 489171.0
1685835269209131956, 489990.0
1685835270216422319, 490000.0
1685835271573789596, 490000.0
