rospy.time, area
1685835938511415481, 23533.0
1685835939518941402, 47065.0
1685835940528237342, 50135.0
1685835941536396026, 60145.0
1685835942544118881, 65680.0
1685835943551111698, 69112.0
1685835944560346603, 76674.0
1685835945567569732, 85949.0
1685835946575947046, 92792.0
1685835947584083557, 101402.0
1685835948591313600, 109858.0
1685835949600109338, 115844.0
1685835950608313560, 122984.0
1685835951615151166, 130832.0
1685835952624657869, 138049.0
1685835953632016420, 144433.0
1685835954640210866, 151960.0
1685835955647791862, 159567.0
1685835956655240535, 165864.0
1685835957664525747, 173715.0
1685835958671844720, 182679.0
1685835959680090665, 192597.0
1685835960688170194, 200869.0
1685835961695289134, 209215.0
1685835962704347848, 217414.0
1685835963711419582, 223572.0
1685835964720386981, 230884.0
1685835965727552652, 237817.0
1685835966735832929, 244641.0
1685835967743150234, 250202.0
1685835968751111268, 256857.0
1685835969759308099, 264491.0
1685835970767905235, 271060.0
1685835971775828838, 276358.0
1685835972783707857, 282134.0
1685835973792251825, 287471.0
1685835974799479722, 292159.0
1685835975808128595, 296773.0
1685835976815566539, 301528.0
1685835977823988199, 305715.0
1685835978831420898, 309676.0
1685835979839297533, 313584.0
1685835980848210573, 317823.0
1685835981855682373, 321851.0
1685835982863432645, 325861.0
1685835983871508598, 330449.0
1685835984879999160, 335310.0
1685835985888551473, 340145.0
1685835986895346641, 343729.0
1685835987903973340, 346782.0
1685835988911132812, 348772.0
1685835989919440984, 350438.0
1685835990927196502, 351776.0
1685835991935175180, 353309.0
1685835992944147825, 354711.0
1685835993951168060, 356111.0
1685835994959983587, 358107.0
1685835995967085123, 361196.0
1685835996974873065, 364502.0
1685835997983546972, 368058.0
1685835998992272377, 370677.0
1685836000000530958, 372662.0
1685836001008234977, 376859.0
1685836002015074968, 382045.0
1685836003024384737, 387086.0
1685836004031998157, 392412.0
1685836005040190458, 398621.0
1685836006048292875, 405200.0
1685836007055173873, 411276.0
1685836008063270568, 417681.0
1685836009071527242, 425030.0
1685836010080211639, 431600.0
1685836011088021278, 436501.0
1685836012096294164, 441427.0
1685836013103554010, 445481.0
1685836014111326694, 449579.0
1685836015119888305, 453546.0
1685836016128192424, 458455.0
1685836017136107683, 464085.0
1685836018144477367, 469056.0
1685836019152513504, 474931.0
1685836020160259008, 481125.0
1685836021167877197, 486101.0
1685836022175801753, 488337.0
1685836023184640884, 488878.0
1685836024192040443, 489674.0
1685836025199369668, 490000.0
1685836026208308219, 490000.0
1685836027548623323, 490000.0
