rospy.time, area
1701536304730713605, 7845.0
1701536305738629341, 39225.0
1701536306746000289, 41735.0
1701536307754024267, 51567.0
1701536308762557268, 58763.0
1701536309770002841, 64626.0
1701536310778387784, 71852.0
1701536311786048173, 78683.0
1701536312794067382, 84599.0
1701536313801654577, 93000.0
1701536314810424566, 101348.0
1701536315818028211, 108783.0
1701536316825888872, 115862.0
1701536317834158420, 123372.0
1701536318841869831, 131311.0
1701536319850595951, 138333.0
1701536320858078718, 146299.0
1701536321866439580, 154254.0
1701536322874194622, 160629.0
1701536323882365942, 167693.0
1701536324890380859, 175444.0
1701536325898205518, 182969.0
1701536326906354665, 189685.0
1701536327914321899, 196533.0
1701536328922681331, 203758.0
1701536329930641651, 209614.0
1701536330938585519, 214844.0
1701536331945929527, 220880.0
1701536332954334259, 227489.0
1701536333961912155, 232240.0
1701536334970563411, 236664.0
1701536335977895975, 240959.0
1701536336985998630, 244883.0
1701536337994503736, 247342.0
1701536339001933097, 249452.0
1701536340010841846, 252014.0
1701536341018378257, 254559.0
1701536342026170730, 258190.0
1701536343033907890, 262248.0
1701536344041690111, 266827.0
1701536345050345182, 270983.0
1701536346057850599, 274845.0
1701536347066428899, 279335.0
1701536348074115753, 283314.0
1701536349082060337, 287711.0
1701536350090383529, 292161.0
1701536351098758697, 297068.0
1701536352106370449, 301736.0
1701536353114495277, 305492.0
1701536354122361421, 309681.0
1701536355130094766, 313428.0
1701536356137998104, 317274.0
1701536357146187543, 321145.0
1701536358154042005, 325373.0
1701536359162320137, 329746.0
1701536360170281887, 334486.0
1701536361178115844, 338976.0
1701536362185551643, 342381.0
1701536363193868398, 345442.0
1701536364201854467, 349121.0
1701536365210208177, 353432.0
1701536366218103647, 357487.0
1701536367226303815, 362133.0
1701536368234501123, 366983.0
1701536369242045879, 371976.0
1701536370250607967, 376985.0
1701536371258560657, 382538.0
1701536372266168355, 388216.0
1701536373274533748, 393773.0
1701536374282083034, 400292.0
1701536375290598630, 407241.0
1701536376298073768, 414175.0
1701536377306213378, 420116.0
1701536378313966035, 425709.0
1701536379321986675, 432394.0
1701536380330375909, 437136.0
1701536381337958574, 442770.0
1701536382346417903, 449314.0
1701536383354054212, 455271.0
1701536384362068414, 460686.0
1701536385370840072, 465485.0
1701536386378213167, 470680.0
1701536387386740684, 475008.0
1701536388394551277, 479244.0
1701536389402482986, 483669.0
1701536390410371303, 488274.0
1701536391418690443, 489900.0
1701536392425892114, 489999.0
1701536393434072256, 489999.0
1701536394758686065, 489999.0
