rospy.time, area
1701536085410428047, 7845.0
1701536086412199974, 47065.0
1701536087419436693, 51365.0
1701536088427246332, 60982.0
1701536089435904026, 66013.0
1701536090443810701, 69685.0
1701536091451647043, 77839.0
1701536092459857940, 86626.0
1701536093468049764, 93763.0
1701536094476089000, 102441.0
1701536095484019279, 110441.0
1701536096491576433, 116476.0
1701536097499425649, 123722.0
1701536098508247613, 131500.0
1701536099515734434, 138446.0
1701536100523177623, 145482.0
1701536101532125473, 153690.0
1701536102539520740, 161830.0
1701536103547505140, 168745.0
1701536104555475473, 176494.0
1701536105563915967, 185713.0
1701536106572026014, 195673.0
1701536107579460144, 204332.0
1701536108587844610, 213611.0
1701536109595727205, 221216.0
1701536110604432344, 227023.0
1701536111611804008, 233782.0
1701536112620061397, 241678.0
1701536113627725601, 248166.0
1701536114635377645, 252858.0
1701536115643790483, 259410.0
1701536116651849746, 265842.0
1701536117659549474, 270681.0
1701536118667746782, 276303.0
1701536119676337957, 282328.0
1701536120684144020, 288547.0
1701536121692504882, 293855.0
1701536122699989080, 298815.0
1701536123707595586, 303043.0
1701536124715576648, 306301.0
1701536125723745584, 309268.0
1701536126731510877, 312777.0
1701536127739839553, 316295.0
1701536128748562335, 319750.0
1701536129756504535, 323401.0
1701536130763778924, 328133.0
1701536131772213935, 333768.0
1701536132780317544, 338452.0
1701536133787414312, 342419.0
1701536134796607255, 344879.0
1701536135804255008, 346525.0
1701536136811858892, 348712.0
1701536137819595098, 350978.0
1701536138828170299, 353025.0
1701536139835848808, 354570.0
1701536140844051122, 355974.0
1701536141851654052, 357444.0
1701536142859242439, 358844.0
1701536143867750644, 360104.0
1701536144876058101, 361827.0
1701536145884180068, 364391.0
1701536146891520500, 366694.0
1701536147899940013, 370004.0
1701536148908158302, 373813.0
1701536149915414810, 379243.0
1701536150923871517, 386295.0
1701536151931390762, 395498.0
1701536152939446687, 404120.0
1701536153947796821, 412380.0
1701536154955618381, 419595.0
1701536155964020729, 426825.0
1701536156971710443, 433378.0
1701536157979878664, 439902.0
1701536158988483428, 447528.0
1701536159995754003, 455296.0
1701536161004120111, 463019.0
1701536162012089490, 469939.0
1701536163019989252, 475305.0
1701536164028196573, 480523.0
1701536165035635709, 485267.0
1701536166043682813, 488874.0
1701536167051996946, 489858.0
1701536168060202121, 489998.0
1701536169068197965, 489998.0
1701536170769697427, 489998.0
