rospy.time, area
1685484800308929443, 7845.0
1685484801317344188, 7845.0
1685484802325970411, 8739.0
1685484803333149194, 12398.0
1685484804341005325, 16498.0
1685484805349152088, 18051.0
1685484806357249021, 20384.0
1685484807365595102, 23703.0
1685484808373464822, 26455.0
1685484809381176471, 29911.0
1685484810389540195, 33941.0
1685484811398056745, 37974.0
1685484812405466318, 40820.0
1685484813413464784, 43673.0
1685484814422083377, 46697.0
1685484815429743766, 49567.0
1685484816438110828, 53025.0
1685484817446023464, 56954.0
1685484818453477621, 60980.0
1685484819461475849, 63793.0
1685484820469719648, 67473.0
1685484821477930545, 71561.0
1685484822485748529, 75197.0
1685484823493965387, 79237.0
1685484824501884698, 83277.0
1685484825509424924, 87418.0
1685484826517966508, 91054.0
1685484827525590181, 95094.0
1685484828533426523, 99235.0
1685484829541921377, 103275.0
1685484830549597501, 106911.0
1685484831557363033, 111052.0
1685484832566098928, 114959.0
1685484833574229240, 116664.0
1685484834581261396, 119516.0
1685484835589287281, 122840.0
1685484836598023414, 126273.0
1685484837605371475, 129455.0
1685484838613703727, 132981.0
1685484839622096300, 136420.0
1685484840629200696, 138757.0
1685484841637639999, 141913.0
1685484842645796298, 145289.0
1685484843653450489, 148718.0
1685484844661751031, 151624.0
1685484845670243978, 154830.0
1685484846678303480, 156816.0
1685484847686086177, 157377.0
1685484848693556308, 159399.0
1685484849701391458, 162009.0
1685484850709508895, 164790.0
1685484851718119144, 167238.0
1685484852725313901, 170046.0
1685484853733014822, 173000.0
1685484854741522550, 175084.0
1685484855749812126, 177657.0
1685484856757413625, 180764.0
1685484857765339851, 183876.0
1685484858774105787, 186418.0
1685484859781443357, 189293.0
1685484860788863420, 191590.0
1685484861797710180, 192090.0
1685484862805341005, 193634.0
1685484863813871383, 196198.0
1685484864821660757, 199120.0
1685484865829795598, 201758.0
1685484866838058948, 204543.0
1685484867845460414, 207428.0
1685484868853389501, 209799.0
1685484869861655235, 212225.0
1685484870869854688, 215667.0
1685484871878357410, 218950.0
1685484872885555028, 221082.0
1685484873893511533, 223589.0
1685484874901538848, 226489.0
1685484875910031080, 229636.0
1685484876918074607, 232433.0
1685484877925532579, 235270.0
1685484878933536291, 237170.0
1685484879941748142, 237758.0
1685484880949146032, 240052.0
1685484881957500457, 243238.0
1685484882965624570, 245860.0
1685484883973383426, 247588.0
1685484884981289148, 249771.0
1685484885989350318, 251866.0
1685484886997479915, 253232.0
1685484888005585670, 254562.0
1685484889013277292, 255981.0
1685484890021426677, 257414.0
1685484891029776096, 258123.0
1685484892038218021, 259578.0
1685484893045375585, 261248.0
1685484894053792953, 262966.0
1685484895060778141, 264942.0
1685484896070257902, 267206.0
1685484897077559947, 268742.0
1685484898085566043, 270072.0
1685484899094213485, 271472.0
1685484900101413965, 272910.0
1685484901109329938, 274477.0
1685484902117737531, 276897.0
1685484903125279426, 280662.0
1685484904133723020, 284655.0
1685484905142342329, 287925.0
1685484906149795055, 290810.0
1685484907157193660, 293583.0
1685484908165466547, 295356.0
1685484909173443317, 297107.0
1685484910181768178, 299798.0
1685484911189321279, 302577.0
1685484912197279214, 305455.0
1685484913205913305, 308354.0
1685484914213352441, 311197.0
1685484915221239089, 313883.0
1685484916229705333, 315835.0
1685484917237491130, 318808.0
1685484918246005058, 321941.0
1685484919254106283, 324397.0
1685484920261978864, 327082.0
1685484921269827842, 330106.0
1685484922277055740, 333252.0
1685484923286016225, 335851.0
1685484924293480157, 338367.0
1685484925302040100, 340717.0
1685484926309908628, 342291.0
1685484927317211151, 344199.0
1685484928325365781, 347052.0
1685484929333926916, 350289.0
1685484930341564178, 353241.0
1685484931349520444, 356207.0
1685484932357352733, 358844.0
1685484933365566492, 359967.0
1685484934374151468, 360939.0
1685484935381908893, 362027.0
1685484936389405012, 363245.0
1685484937397864341, 364468.0
1685484938405752182, 366931.0
1685484939414083957, 369492.0
1685484940422188758, 372113.0
1685484941430226087, 374703.0
1685484942437260389, 377678.0
1685484943446006298, 380757.0
1685484944453917741, 383632.0
1685484945461732149, 386501.0
1685484946470310211, 389576.0
1685484947478176355, 392756.0
1685484948485606670, 395388.0
1685484949493998289, 398265.0
1685484950501968145, 401085.0
1685484951509921312, 403966.0
1685484952517271757, 406595.0
1685484953526073455, 410007.0
1685484954533428668, 413292.0
1685484955541919946, 415362.0
1685484956549567222, 418255.0
1685484957558261394, 421175.0
1685484958566108226, 423367.0
1685484959573552608, 425711.0
1685484960581894397, 428921.0
1685484961589812994, 431629.0
1685484962597928762, 433638.0
1685484963605968952, 436191.0
1685484964613795757, 438913.0
1685484965621910333, 441777.0
1685484966629086017, 444367.0
1685484967637977123, 447167.0
1685484968645544767, 449427.0
1685484969654013395, 451104.0
1685484970662075042, 453965.0
1685484971669674634, 457259.0
1685484972677338838, 460351.0
1685484973685725927, 462599.0
1685484974693585634, 465149.0
1685484975701406240, 467694.0
1685484976709739923, 469637.0
1685484977717693328, 471759.0
1685484978726317405, 474477.0
1685484979733723640, 477211.0
1685484980742044925, 478812.0
1685484981749055862, 481026.0
1685484982757360458, 483186.0
1685484983765147924, 484238.0
1685484984773320674, 484240.0
1685484985781435251, 484240.0
1685484986789921045, 484240.0
1685484987797899246, 484240.0
1685484988805951833, 484240.0
1685484989813131332, 484240.0
1685484990821677923, 484240.0
1685484991829944849, 484240.0
1685484992837895631, 484240.0
1685484993845033168, 484240.0
1685484994853791475, 484921.0
1685484995861897945, 486055.0
1685484996869933366, 486640.0
1685484997877887964, 486695.0
1685484998885742425, 486695.0
1685484999893404245, 486695.0
1685485000901697874, 486695.0
1685485001909791469, 486695.0
1685485002917191028, 486695.0
1685485003925592660, 486695.0
1685485004933886051, 486823.0
1685485005941571950, 487919.0
1685485006949579477, 489048.0
1685485007958270311, 489983.0
1685485008966151475, 489999.0
1685485009974171161, 489999.0
1685485010982154607, 489999.0
