rospy.time, area
1701537788684893846, 7845.0
1701537789692035436, 15690.0
1701537790700454473, 16864.0
1701537791707548141, 21024.0
1701537792715967178, 23845.0
1701537793724464178, 26120.0
1701537794732788801, 29450.0
1701537795739835023, 33438.0
1701537796748477697, 36422.0
1701537797755825519, 40284.0
1701537798763977289, 43536.0
1701537799771861791, 46017.0
1701537800780119895, 49637.0
1701537801788255691, 53602.0
1701537802795941352, 57740.0
1701537803803835868, 60810.0
1701537804812086820, 64371.0
1701537805820453643, 67897.0
1701537806827756404, 70418.0
1701537807835916042, 73768.0
1701537808844244480, 77420.0
1701537809852878808, 81125.0
1701537810859636545, 84491.0
1701537811868112802, 88317.0
1701537812876290798, 91722.0
1701537813884543895, 93679.0
1701537814892426013, 96367.0
1701537815900634765, 99389.0
1701537816907674551, 102585.0
1701537817916103124, 105286.0
1701537818924347877, 108277.0
1701537819931468725, 111414.0
1701537820940271377, 114292.0
1701537821948766708, 117205.0
1701537822956917047, 120543.0
1701537823964505434, 123341.0
1701537824972403764, 125473.0
1701537825980026721, 128628.0
1701537826987679958, 132083.0
1701537827995959758, 134371.0
1701537829004505157, 136250.0
1701537830011819124, 138954.0
1701537831020131587, 141952.0
1701537832028490304, 143746.0
1701537833035797357, 145466.0
1701537834044105529, 147186.0
1701537835052956342, 148906.0
1701537836060874938, 150275.0
1701537837067728757, 152206.0
1701537838075864553, 154201.0
1701537839084233045, 156019.0
1701537840092484235, 158542.0
1701537841100417375, 161627.0
1701537842108381509, 163378.0
1701537843116482257, 164210.0
1701537844123938560, 165874.0
1701537845132039785, 168366.0
1701537846140176534, 170353.0
1701537847147403240, 172016.0
1701537848156762599, 173396.0
1701537849164057016, 174828.0
1701537850171724557, 176228.0
1701537851180095911, 177796.0
1701537852187944412, 180573.0
1701537853195917844, 183531.0
1701537854204636573, 185690.0
1701537855212671518, 188059.0
1701537856220086812, 190811.0
1701537857228168010, 192663.0
1701537858235793828, 193586.0
1701537859243842601, 194715.0
1701537860251796245, 195357.0
1701537861260245084, 195427.0
1701537862267784118, 196128.0
1701537863275840759, 197828.0
1701537864284090995, 199804.0
1701537865291469097, 202485.0
1701537866299689531, 205439.0
1701537867307665109, 208700.0
1701537868316652059, 211355.0
1701537869324571847, 213716.0
1701537870331438541, 216746.0
1701537871340156316, 220077.0
1701537872348386287, 222986.0
1701537873356204748, 226664.0
1701537874364476442, 230392.0
1701537875372814416, 233856.0
1701537876379748106, 236804.0
1701537877388788223, 239958.0
1701537878395891666, 242917.0
1701537879403723239, 244526.0
1701537880412083625, 247313.0
1701537881419967412, 250689.0
1701537882428316831, 253070.0
1701537883435924291, 255521.0
1701537884444184780, 258002.0
1701537885451502561, 260642.0
1701537886460204124, 263288.0
1701537887468199491, 266255.0
1701537888476545572, 269331.0
1701537889484528779, 271701.0
1701537890492230176, 273528.0
1701537891500422239, 276515.0
1701537892508234977, 279957.0
1701537893516118288, 283223.0
1701537894524610280, 286134.0
1701537895532928943, 289001.0
1701537896540665626, 291216.0
1701537897548901796, 292910.0
1701537898556230545, 295527.0
1701537899564283847, 297785.0
1701537900571885824, 299857.0
1701537901580477714, 302646.0
1701537902588660955, 305891.0
1701537903596906423, 308328.0
1701537904604102373, 310280.0
1701537905612650632, 312774.0
1701537906620960950, 315158.0
1701537907628005743, 317172.0
1701537908636113643, 318621.0
1701537909644331216, 320030.0
1701537910652891874, 321513.0
1701537911660705804, 323352.0
1701537912668101549, 326500.0
1701537913676280021, 330125.0
1701537914684667587, 332625.0
1701537915692471265, 334687.0
1701537916699402093, 336974.0
1701537917708065032, 338741.0
1701537918716247081, 340141.0
1701537919724535226, 341787.0
1701537920732404708, 343740.0
1701537921739996433, 345749.0
1701537922747300624, 347775.0
1701537923755783319, 349832.0
1701537924763745784, 351715.0
1701537925771591186, 352911.0
1701537926780346632, 355419.0
1701537927787876367, 358609.0
1701537928795861482, 361993.0
1701537929804823637, 364622.0
1701537930812424182, 367386.0
1701537931820721387, 370329.0
1701537932828202486, 373365.0
1701537933836514234, 376405.0
1701537934844538688, 379644.0
1701537935851893424, 382013.0
1701537936860609769, 384104.0
1701537937868115901, 386812.0
1701537938875922918, 389615.0
1701537939883708238, 392463.0
1701537940891905069, 395248.0
1701537941900359630, 398054.0
1701537942908055782, 400567.0
1701537943915839195, 401930.0
1701537944923910617, 404953.0
1701537945931797266, 408273.0
1701537946939806938, 410204.0
1701537947948041200, 412246.0
1701537948956449747, 414428.0
1701537949963820695, 415844.0
1701537950972533702, 416832.0
1701537951980078220, 417914.0
1701537952988463401, 419098.0
1701537953996406078, 420372.0
1701537955003867387, 421686.0
1701537956012211799, 423303.0
1701537957019849777, 424994.0
1701537958027895450, 426524.0
1701537959036507844, 428224.0
1701537960043873071, 430009.0
1701537961052083969, 431272.0
1701537962059690237, 432161.0
1701537963068339824, 433791.0
1701537964075989246, 435449.0
1701537965084397554, 437069.0
1701537966092400312, 439593.0
1701537967100729703, 442464.0
1701537968108318805, 444781.0
1701537969115904331, 446777.0
1701537970124254226, 449259.0
1701537971132443428, 451800.0
1701537972139552593, 454317.0
1701537973147839546, 456739.0
1701537974156589746, 459224.0
1701537975164491176, 461834.0
1701537976172061681, 464084.0
1701537977179228067, 466587.0
1701537978188403367, 469134.0
1701537979195509672, 471821.0
1701537980204093217, 474148.0
1701537981212156772, 476636.0
1701537982219953298, 479243.0
1701537983227802276, 481493.0
1701537984235703468, 483993.0
1701537985243348598, 486467.0
1701537986252061128, 487987.0
1701537987259679079, 489252.0
1701537988267470359, 489929.0
1701537989276648998, 489999.0
1701537990283724784, 489999.0
1701537992266861677, 489999.0
