rospy.time, area
1685835353878137588, 7845.0
1685835354886118650, 31380.0
1685835355893759250, 33072.0
1685835356902205705, 40968.0
1685835357909698009, 48864.0
1685835358917927980, 52520.0
1685835359926238059, 56868.0
1685835360934352874, 63303.0
1685835361942330598, 69949.0
1685835362950339794, 76916.0
1685835363958085775, 83909.0
1685835364966071367, 90112.0
1685835365974661350, 94060.0
1685835366982391119, 99243.0
1685835367990021705, 105341.0
1685835368997652769, 111417.0
1685835370005798339, 117720.0
1685835371014585256, 124325.0
1685835372022567510, 130896.0
1685835373030675649, 136336.0
1685835374037987232, 142061.0
1685835375045813560, 147715.0
1685835376053865909, 152112.0
1685835377062295436, 157594.0
1685835378070949554, 164887.0
1685835379078586816, 171908.0
1685835380085487127, 177208.0
1685835381093978404, 182998.0
1685835382102221250, 189083.0
1685835383109690904, 194639.0
1685835384117902755, 200317.0
1685835385125561237, 207179.0
1685835386134590625, 214065.0
1685835387141813516, 219059.0
1685835388150191307, 225060.0
1685835389157419443, 231021.0
1685835390166568040, 234455.0
1685835391173611164, 237714.0
1685835392182469606, 242280.0
1685835393190774202, 246574.0
1685835394197565555, 250001.0
1685835395206130981, 254095.0
1685835396213881015, 258482.0
1685835397221829652, 262686.0
1685835398229949474, 266611.0
1685835399238186597, 270726.0
1685835400246253728, 275710.0
1685835401254427671, 281254.0
1685835402262768030, 286796.0
1685835403269549846, 291846.0
1685835404278312683, 297180.0
1685835405285593509, 301993.0
1685835406293640613, 306483.0
1685835407301514387, 312117.0
1685835408309360027, 318059.0
1685835409317835092, 323827.0
1685835410326138019, 329339.0
1685835411334351062, 335160.0
1685835412341976165, 340893.0
1685835413349515914, 346105.0
1685835414358420848, 352302.0
1685835415366229295, 357424.0
1685835416374132156, 361642.0
1685835417381696224, 366507.0
1685835418390204906, 372257.0
1685835419398053169, 377740.0
1685835420406413316, 382892.0
1685835421413496732, 387727.0
1685835422421748399, 393104.0
1685835423429675340, 398876.0
1685835424437819480, 403716.0
1685835425446036577, 407420.0
1685835426454580068, 410704.0
1685835427461570739, 413668.0
1685835428470068693, 415794.0
1685835429478297233, 417948.0
1685835430486463308, 420045.0
1685835431493781566, 424029.0
1685835432501717805, 430680.0
1685835433510199308, 436329.0
1685835434518010377, 441810.0
1685835435526598930, 447346.0
1685835436534282207, 453325.0
1685835437541478872, 457293.0
1685835438549795866, 460890.0
1685835439557951450, 465888.0
1685835440565905094, 470114.0
1685835441574292182, 472507.0
1685835442581935644, 473509.0
1685835443590039014, 474389.0
1685835444598105192, 474614.0
1685835445605834007, 474634.0
1685835446613658666, 474634.0
1685835447621682167, 474762.0
1685835448630264759, 475840.0
1685835449637572765, 476950.0
1685835450645982027, 478363.0
1685835451653784751, 480344.0
1685835452662493467, 482816.0
1685835453669765233, 484777.0
1685835454678211212, 485537.0
1685835455686212062, 486613.0
1685835456693594455, 487697.0
1685835457702457427, 488045.0
1685835458710393428, 488065.0
1685835459718356132, 488065.0
1685835460726305961, 488065.0
1685835461734310865, 488065.0
1685835462742506504, 488065.0
1685835463750043630, 488065.0
1685835464757964134, 488065.0
1685835465766126155, 488484.0
1685835466774333477, 489658.0
1685835467782240152, 489977.0
1685835468789564371, 489999.0
1685835469798307657, 489999.0
1685835471475798130, 489999.0
