rospy.time, area
1701536195737516641, 7845.0
1701536196746314048, 47065.0
1701536197754318237, 49737.0
1701536198762375593, 59817.0
1701536199770476579, 65636.0
1701536200778412818, 69759.0
1701536201786106824, 77842.0
1701536202794122695, 86561.0
1701536203802495479, 92566.0
1701536204810425519, 100390.0
1701536205818509817, 108662.0
1701536206825546741, 116287.0
1701536207833688259, 124669.0
1701536208841730833, 133185.0
1701536209849474906, 140151.0
1701536210858124017, 146025.0
1701536211866246461, 153607.0
1701536212873671770, 161555.0
1701536213882264614, 168407.0
1701536214889800310, 176120.0
1701536215898329973, 185558.0
1701536216905870914, 195043.0
1701536217913477182, 202242.0
1701536218922167301, 209979.0
1701536219929576396, 218643.0
1701536220938035488, 226371.0
1701536221945460796, 234277.0
1701536222953677415, 241365.0
1701536223961486816, 248578.0
1701536224970001459, 253737.0
1701536225977796554, 259575.0
1701536226986234664, 266073.0
1701536227993321418, 271360.0
1701536229001644849, 275699.0
1701536230009527921, 280239.0
1701536231017709970, 285236.0
1701536232026279926, 289974.0
1701536233034071207, 295252.0
1701536234041837215, 301054.0
1701536235049663543, 306196.0
1701536236057451486, 311475.0
1701536237066553115, 317420.0
1701536238073954343, 322640.0
1701536239082028150, 327419.0
1701536240090534687, 332813.0
1701536241097770929, 338075.0
1701536242105507850, 344575.0
1701536243113611698, 350950.0
1701536244121912479, 357282.0
1701536245129617452, 363020.0
1701536246138024330, 369785.0
1701536247146511554, 376670.0
1701536248153835296, 383171.0
1701536249162071704, 389757.0
1701536250169920921, 395929.0
1701536251177285671, 401503.0
1701536252186192989, 406446.0
1701536253194136381, 410845.0
1701536254202603340, 414822.0
1701536255209992647, 418998.0
1701536256217690467, 422085.0
1701536257226256132, 424887.0
1701536258234093904, 428687.0
1701536259242166042, 433905.0
1701536260249749183, 438630.0
1701536261258581876, 444183.0
1701536262265816211, 450353.0
1701536263274109363, 455971.0
1701536264282076835, 461071.0
1701536265290107488, 465751.0
1701536266297917366, 470216.0
1701536267305863380, 474267.0
1701536268313707351, 478096.0
1701536269321859359, 481441.0
1701536270330060243, 484252.0
1701536271337774753, 486150.0
1701536272345735788, 487288.0
1701536273354024648, 488310.0
1701536274362292528, 488368.0
1701536275370475530, 488368.0
1701536276378408908, 488368.0
1701536277385516643, 488368.0
1701536278394502162, 488368.0
1701536279402286052, 488368.0
1701536280410370588, 488368.0
1701536281418192863, 488368.0
1701536282426471233, 488843.0
1701536283434401988, 489661.0
1701536284442237854, 490000.0
1701536285449759721, 490000.0
1701536286457991123, 490000.0
1701536287749833106, 490000.0
