rospy.time, area
1701537232720235824, 7845.0
1701537233727602005, 23535.0
1701537234735887289, 24867.0
1701537235743450641, 30881.0
1701537236751604795, 34915.0
1701537237760217428, 35732.0
1701537238767737150, 39772.0
1701537239776145219, 45320.0
1701537240783843278, 49902.0
1701537241792038679, 55431.0
1701537242799841642, 61299.0
1701537243807561159, 65307.0
1701537244815342187, 68798.0
1701537245823339700, 72606.0
1701537246831977844, 76652.0
1701537247840314865, 80561.0
1701537248847557544, 85027.0
1701537249856088638, 89553.0
1701537250863127946, 92976.0
1701537251871644496, 97511.0
1701537252879457235, 102721.0
1701537253887465000, 107985.0
1701537254895657539, 112325.0
1701537255904047966, 116985.0
1701537256911988258, 121071.0
1701537257919393301, 123529.0
1701537258928246498, 127201.0
1701537259935319185, 131975.0
1701537260943112373, 137060.0
1701537261952195405, 141428.0
1701537262959864616, 145985.0
1701537263967828989, 150525.0
1701537264975497007, 153951.0
1701537265983214139, 157758.0
1701537266991257667, 161933.0
1701537267999751329, 164644.0
1701537269008404493, 167104.0
1701537270015981912, 169671.0
1701537271023307323, 172381.0
1701537272031983375, 175067.0
1701537273039868354, 177657.0
1701537274048154830, 180226.0
1701537275056287050, 182913.0
1701537276064338684, 185582.0
1701537277072802066, 188332.0
1701537278079965353, 191113.0
1701537279087750911, 194266.0
1701537280096221208, 197387.0
1701537281104098081, 200219.0
1701537282111589670, 203230.0
1701537283119780063, 206125.0
1701537284128174543, 208394.0
1701537285135822772, 211499.0
1701537286143921613, 216069.0
1701537287151267051, 220734.0
1701537288159891128, 224775.0
1701537289168049335, 229295.0
1701537290176490068, 233913.0
1701537291184699058, 238518.0
1701537292192286252, 242468.0
1701537293200631141, 247512.0
1701537294207833290, 252159.0
1701537295216156959, 254834.0
1701537296224064111, 258227.0
1701537297231831073, 261542.0
1701537298239956140, 264108.0
1701537299247945785, 266222.0
1701537300255876302, 268752.0
1701537301263656616, 271320.0
1701537302271826505, 273874.0
1701537303280300140, 276809.0
1701537304288315057, 279979.0
1701537305295636653, 282833.0
1701537306303956031, 285438.0
1701537307311844825, 288012.0
1701537308319870710, 290626.0
1701537309328255414, 293295.0
1701537310335695981, 295923.0
1701537311343804597, 298958.0
1701537312351839303, 302035.0
1701537313360048055, 305141.0
1701537314368191957, 307886.0
1701537315376189470, 310953.0
1701537316384094238, 314049.0
1701537317391687154, 316980.0
1701537318399755477, 320361.0
1701537319407934427, 324848.0
1701537320416272640, 329557.0
1701537321423912763, 333331.0
1701537322431398391, 337532.0
1701537323439766168, 342503.0
1701537324447677373, 347344.0
1701537325455927371, 350973.0
1701537326464292049, 355657.0
1701537327471238136, 360172.0
1701537328479550361, 364470.0
1701537329487805366, 368722.0
1701537330496603965, 373292.0
1701537331503645181, 377722.0
1701537332511837244, 382121.0
1701537333519656896, 386497.0
1701537334527885198, 390997.0
1701537335536212921, 395295.0
1701537336544231414, 399547.0
1701537337551731109, 404171.0
1701537338560292959, 408671.0
1701537339568122625, 413070.0
1701537340575894117, 417322.0
1701537341583847999, 421822.0
1701537342591668367, 426120.0
1701537343600111722, 430372.0
1701537344606882572, 434996.0
1701537345615345716, 439177.0
1701537346623903989, 442625.0
1701537347631709337, 446390.0
1701537348639628887, 450562.0
1701537349647594213, 454519.0
1701537350655612707, 457720.0
1701537351664304733, 461056.0
1701537352672380685, 464389.0
1701537353679887771, 467517.0
1701537354687590360, 469475.0
1701537355696192502, 471477.0
1701537356704051017, 473580.0
1701537357712056636, 474864.0
1701537358719293594, 475649.0
1701537359728055238, 476472.0
1701537360735376119, 477192.0
1701537361743885040, 478649.0
1701537362751258611, 480634.0
1701537363760189771, 482382.0
1701537364768275499, 483399.0
1701537365775702238, 484757.0
1701537366782826662, 486117.0
1701537367792079210, 487277.0
1701537368799878358, 488217.0
1701537369808351993, 489007.0
1701537370816143035, 489115.0
1701537371824546337, 489115.0
1701537372831401586, 489221.0
1701537373840284585, 489834.0
1701537374847939491, 490000.0
1701537375855206966, 490000.0
1701537376863579750, 490000.0
1701537378814484834, 490000.0
