rospy.time, area
1701536514332234382, 7845.0
1701536515340103626, 39225.0
1701536516347913742, 41652.0
1701536517356433153, 51518.0
1701536518363675355, 58838.0
1701536519372409582, 64622.0
1701536520380790233, 72030.0
1701536521388333082, 78989.0
1701536522396090507, 84339.0
1701536523404022693, 91638.0
1701536524412651062, 99421.0
1701536525420710802, 106399.0
1701536526428815126, 113024.0
1701536527436887502, 119899.0
1701536528443172931, 127270.0
1701536529451993703, 134323.0
1701536530460706472, 143094.0
1701536531468063116, 152370.0
1701536532476850748, 160949.0
1701536533483660221, 169222.0
1701536534492426156, 178377.0
1701536535500135898, 187108.0
1701536536507965326, 193354.0
1701536537515991449, 201005.0
1701536538523917198, 208289.0
1701536539532496452, 214290.0
1701536540539832115, 219896.0
1701536541548471689, 226484.0
1701536542556007146, 233109.0
1701536543564134120, 238908.0
1701536544572325229, 246924.0
1701536545580199241, 255478.0
1701536546587863445, 263048.0
1701536547595749139, 269103.0
1701536548603861570, 276252.0
1701536549612231731, 283627.0
1701536550620149612, 289236.0
1701536551628149032, 294324.0
1701536552636268854, 299426.0
1701536553644179105, 302819.0
1701536554652272462, 305976.0
1701536555659962892, 310501.0
1701536556668022632, 315332.0
1701536557676236391, 318957.0
1701536558684672117, 323161.0
1701536559692699909, 327533.0
1701536560700826644, 331125.0
1701536561708004951, 334365.0
1701536562716752529, 337969.0
1701536563724440097, 341682.0
1701536564732457876, 345282.0
1701536565739960432, 350356.0
1701536566748328208, 356365.0
1701536567756434202, 362609.0
1701536568764805555, 367980.0
1701536569772590398, 374005.0
1701536570780078172, 380191.0
1701536571788788080, 385220.0
1701536572795495271, 390937.0
1701536573804598808, 397493.0
1701536574812309503, 404050.0
1701536575819501876, 409173.0
1701536576827793359, 413700.0
1701536577835659980, 418228.0
1701536578843865871, 422069.0
1701536579852636098, 425211.0
1701536580860343217, 429620.0
1701536581867908716, 434126.0
1701536582876670360, 438113.0
1701536583884045362, 442756.0
1701536584892346143, 447826.0
1701536585899916887, 453032.0
1701536586907885551, 457648.0
1701536587915868997, 463194.0
1701536588923727273, 466874.0
1701536589932670116, 468337.0
1701536590940088987, 469332.0
1701536591948057413, 470416.0
1701536592956464529, 471611.0
1701536593964329957, 473707.0
1701536594972477912, 476593.0
1701536595980235338, 479343.0
1701536596988047122, 481042.0
1701536597996010780, 481154.0
1701536599004870653, 481154.0
1701536600012468338, 481154.0
1701536601020488977, 481158.0
1701536602028362274, 481629.0
1701536603036052227, 482506.0
1701536604043784141, 483521.0
1701536605052316904, 484837.0
1701536606060190200, 486426.0
1701536607068633079, 487423.0
1701536608076080560, 488214.0
1701536609083235979, 488917.0
1701536610092043876, 489697.0
1701536611100249767, 490000.0
1701536612108036279, 490000.0
1701536613115811586, 490000.0
1701536614347051382, 490000.0
