rospy.time, area
1701536777378589868, 7845.0
1701536778386352539, 31380.0
1701536779394135951, 33354.0
1701536780402224302, 41673.0
1701536781410822629, 49569.0
1701536782418757915, 52878.0
1701536783426730155, 57416.0
1701536784434058904, 64033.0
1701536785441955804, 70164.0
1701536786450220346, 75596.0
1701536787457744598, 80191.0
1701536788466108560, 83410.0
1701536789474088668, 84947.0
1701536790482330322, 87490.0
1701536791489580869, 91531.0
1701536792498280286, 96280.0
1701536793505855321, 102845.0
1701536794514504909, 110342.0
1701536795522455692, 118199.0
1701536796530267953, 124104.0
1701536797538646697, 129844.0
1701536798546528816, 134434.0
1701536799554347038, 137050.0
1701536800562158584, 143173.0
1701536801570244550, 150831.0
1701536802578193187, 158973.0
1701536803586600542, 164933.0
1701536804594673156, 170638.0
1701536805602408647, 175381.0
1701536806609894037, 177437.0
1701536807618364095, 182713.0
1701536808626459836, 190051.0
1701536809633714199, 197928.0
1701536810641871690, 204023.0
1701536811650434017, 210083.0
1701536812658271312, 215024.0
1701536813666506528, 217107.0
1701536814674123525, 220776.0
1701536815682088136, 226168.0
1701536816690276861, 231833.0
1701536817698924541, 234895.0
1701536818706039905, 237581.0
1701536819714440107, 239713.0
1701536820722218036, 241174.0
1701536821730018138, 242515.0
1701536822738350152, 244159.0
1701536823746515989, 245871.0
1701536824754380941, 247677.0
1701536825761779785, 249397.0
1701536826770501136, 251117.0
1701536827778385639, 252837.0
1701536828786597728, 254385.0
1701536829794594526, 256105.0
1701536830802098751, 257862.0
1701536831810191392, 258661.0
1701536832818645477, 261004.0
1701536833826385498, 264403.0
1701536834834557771, 267747.0
1701536835842429637, 270322.0
1701536836850217819, 272832.0
1701536837858510494, 275374.0
1701536838866041183, 277806.0
1701536839874093294, 280408.0
1701536840882789134, 282992.0
1701536841890717267, 285773.0
1701536842898068428, 288237.0
1701536843906187057, 290643.0
1701536844913877964, 292647.0
1701536845922762155, 294352.0
1701536846930399417, 296202.0
1701536847938557147, 298507.0
1701536848946839809, 301066.0
1701536849954295396, 303741.0
1701536850962577342, 306741.0
1701536851970298051, 309891.0
1701536852977903366, 312970.0
1701536853986042261, 316318.0
1701536854994644641, 320555.0
1701536856002032041, 325440.0
1701536857010250568, 330396.0
1701536858018301486, 336294.0
1701536859026330947, 342697.0
1701536860034161329, 348726.0
1701536861042432785, 354062.0
1701536862050932884, 359957.0
1701536863058789730, 365716.0
1701536864066192150, 370431.0
1701536865074314355, 375892.0
1701536866083215951, 381691.0
1701536867090432167, 386623.0
1701536868098698377, 390653.0
1701536869106169700, 395163.0
1701536870114368438, 399473.0
1701536871122143745, 403876.0
1701536872130014657, 408407.0
1701536873137980461, 412961.0
1701536874146059036, 417259.0
1701536875154885292, 421511.0
1701536876162221193, 426011.0
1701536877170154333, 430511.0
1701536878178092002, 434926.0
1701536879186045408, 439286.0
1701536880194131135, 443786.0
1701536881202327013, 448084.0
1701536882210646629, 452336.0
1701536883218966484, 456937.0
1701536884226133346, 460969.0
1701536885234483242, 464472.0
1701536886242538928, 468318.0
1701536887250831604, 471858.0
1701536888258514881, 474701.0
1701536889266237020, 477152.0
1701536890274492263, 479061.0
1701536891282345056, 481123.0
1701536892290957927, 482851.0
1701536893299083948, 483703.0
1701536894306694030, 484483.0
1701536895314202070, 485199.0
1701536896322248935, 485999.0
1701536897330718994, 486819.0
1701536898337995052, 487909.0
1701536899346905946, 488882.0
1701536900354736804, 489864.0
1701536901362348318, 489999.0
1701536902370487451, 489999.0
1701536903378235816, 489999.0
1701536904432793378, 489999.0
