rospy.time, area
1701539046539466857, 7845.0
1701539047547813177, 7845.0
1701539048556267023, 8550.0
1701539049563753843, 10524.0
1701539050572021722, 12498.0
1701539051580436706, 14338.0
1701539052587306976, 16354.0
1701539053595853328, 18374.0
1701539054604386329, 20192.0
1701539055611937761, 22212.0
1701539056620035886, 24333.0
1701539057628350257, 26353.0
1701539058635594844, 28171.0
1701539059643983602, 30191.0
1701539060652265548, 32211.0
1701539061660347223, 34130.0
1701539062668396949, 36150.0
1701539063675542593, 38170.0
1701539064683331012, 39977.0
1701539065691877365, 40885.0
1701539066700177669, 42409.0
1701539067707902908, 44078.0
1701539068716036558, 45712.0
1701539069724540948, 47432.0
1701539070732217073, 49152.0
1701539071739764690, 50872.0
1701539072748584508, 52420.0
1701539073755511045, 54140.0
1701539074763466835, 55860.0
1701539075771751165, 57666.0
1701539076779350280, 59214.0
1701539077787866353, 60934.0
1701539078795517683, 62634.0
1701539079803971767, 63310.0
1701539080811336994, 64704.0
1701539081819948911, 66442.0
1701539082827723026, 68158.0
1701539083836577653, 69419.0
1701539084843909978, 70799.0
1701539085851711273, 72239.0
1701539086859303474, 73499.0
1701539087867812633, 74899.0
1701539088875789642, 76369.0
1701539089884281635, 77769.0
1701539090892283201, 79029.0
1701539091900126934, 80429.0
1701539092908295392, 81329.0
1701539093915610074, 81508.0
1701539094923513174, 82436.0
1701539095932073116, 83730.0
1701539096940736532, 85119.0
1701539097947501897, 86413.0
1701539098956046104, 87813.0
1701539099963819026, 89213.0
1701539100972570896, 90613.0
1701539101980413913, 91873.0
1701539102987722635, 93343.0
1701539103995580673, 94748.0
1701539105003968238, 96026.0
1701539106012099742, 97447.0
1701539107020262956, 98906.0
1701539108028390645, 100059.0
1701539109035822153, 101088.0
1701539110043895959, 102680.0
1701539111052480459, 104361.0
1701539112060606718, 105879.0
1701539113068325519, 107279.0
1701539114075925350, 108679.0
1701539115083937883, 110079.0
1701539116092364788, 111467.0
1701539117099892377, 113327.0
1701539118108007907, 115334.0
1701539119115651845, 117025.0
1701539120123820543, 118493.0
1701539121132012367, 119927.0
1701539122140591144, 121166.0
1701539123148600101, 122099.0
1701539124156397342, 123666.0
1701539125164334535, 125343.0
1701539126171403169, 126877.0
1701539127180352449, 128257.0
1701539128188111782, 129673.0
1701539129196078777, 131275.0
