rospy.time, area
1685827644105119466, 15690.0
1685827645113190412, 15690.0
1685827646121499538, 16870.0
1685827647128940582, 21022.0
1685827648137314558, 23671.0
1685827649145640134, 26054.0
1685827650152898311, 29443.0
1685827651161470174, 33439.0
1685827652169437408, 36397.0
1685827653177319526, 40176.0
1685827654185372591, 43458.0
1685827655193613529, 45949.0
1685827656200939416, 49473.0
1685827657209581136, 53401.0
1685827658216992139, 57435.0
1685827659224749803, 60763.0
1685827660233427047, 64326.0
1685827661240627765, 67838.0
1685827662249289989, 70301.0
1685827663256954908, 73503.0
1685827664265859365, 77120.0
1685827665273659229, 80851.0
1685827666281673431, 83627.0
1685827667288493394, 86880.0
1685827668296634674, 90420.0
1685827669304741382, 93399.0
1685827670312957286, 96065.0
1685827671321344137, 99421.0
1685827672329214811, 102082.0
1685827673336940526, 104348.0
1685827674345192670, 107174.0
1685827675352972507, 110055.0
1685827676361600399, 111751.0
1685827677369237661, 112884.0
1685827678377094745, 114563.0
1685827679385731697, 116270.0
1685827680393294572, 117818.0
1685827681400551795, 119566.0
1685827682408926248, 121814.0
1685827683417307138, 124197.0
1685827684424916267, 126629.0
1685827685433340072, 129206.0
1685827686441524267, 131750.0
1685827687449568271, 134183.0
1685827688457339763, 136951.0
1685827689465616226, 139655.0
1685827690472759962, 142692.0
1685827691481532573, 145691.0
1685827692488140106, 148525.0
1685827693497112989, 151193.0
1685827694505280256, 153627.0
1685827695513331174, 155448.0
1685827696520670890, 157679.0
1685827697528994083, 160616.0
1685827698536670446, 163698.0
1685827699545316696, 166851.0
1685827700553219079, 169954.0
1685827701560966730, 172992.0
1685827702569029569, 174770.0
1685827703576498270, 176335.0
1685827704584930658, 177945.0
1685827705593091011, 179621.0
1685827706601425647, 182653.0
1685827707608695507, 186410.0
1685827708617529153, 189982.0
1685827709625365257, 192699.0
1685827710633323192, 195134.0
1685827711641428470, 196921.0
1685827712648957490, 198312.0
1685827713657356023, 201045.0
1685827714665002346, 204195.0
1685827715672729015, 207359.0
1685827716680346727, 210137.0
1685827717688834667, 212739.0
1685827718696556806, 214662.0
1685827719704601764, 216958.0
1685827720713014602, 219837.0
1685827721721234321, 223110.0
1685827722729292392, 226485.0
1685827723736868858, 229460.0
1685827724745291709, 232310.0
1685827725752709865, 235354.0
1685827726760663032, 237628.0
1685827727768889188, 240599.0
1685827728777294158, 244204.0
1685827729784956216, 247553.0
1685827730793339967, 249585.0
1685827731801404953, 252060.0
1685827732808732271, 253663.0
1685827733817065477, 255777.0
1685827734825534105, 257512.0
1685827735833761930, 259278.0
1685827736841091632, 261088.0
1685827737849443912, 262631.0
1685827738857628345, 264155.0
1685827739865098237, 265822.0
1685827740872788190, 267508.0
1685827741881002426, 268982.0
1685827742888967275, 270800.0
1685827743896784305, 273201.0
1685827744905390262, 276186.0
1685827745912932634, 279270.0
1685827746921645641, 282045.0
1685827747929477453, 284872.0
1685827748937370300, 286914.0
1685827749945354461, 288322.0
1685827750952873468, 290108.0
1685827751960862874, 292477.0
1685827752969585657, 295444.0
1685827753976549386, 297772.0
1685827754985254764, 299912.0
1685827755993353366, 302282.0
1685827757001157999, 305003.0
1685827758009215831, 307593.0
1685827759016826868, 310393.0
1685827760025429964, 313193.0
1685827761033008575, 315723.0
1685827762041772365, 318865.0
1685827763049057245, 322387.0
1685827764057472944, 325789.0
1685827765065670490, 328434.0
1685827766073725223, 331729.0
1685827767081624031, 335202.0
1685827768089473247, 338228.0
1685827769097563982, 341217.0
1685827770105523109, 344037.0
1685827771112797260, 346851.0
1685827772120934724, 349441.0
1685827773128894805, 352241.0
1685827774136835575, 355041.0
1685827775144462823, 357561.0
1685827776153119087, 360431.0
1685827777161008358, 363231.0
1685827778168647766, 366101.0
1685827779177114725, 368551.0
1685827780184518337, 371426.0
1685827781193450689, 374285.0
1685827782201785087, 376596.0
1685827783208848953, 378931.0
1685827784216953754, 381976.0
1685827785224773883, 385180.0
1685827786233327865, 387887.0
1685827787240402936, 391108.0
1685827788249337434, 394228.0
1685827789257012128, 396848.0
1685827790264760732, 398824.0
1685827791273141622, 401464.0
1685827792281071186, 404314.0
1685827793288877725, 406031.0
1685827794297731399, 407731.0
1685827795304695367, 409431.0
1685827796312198162, 411131.0
1685827797321425437, 412515.0
1685827798329982280, 414854.0
1685827799337330341, 417262.0
1685827800345667362, 417824.0
